experiment_id,timestamp_utc,status,protocol,source_domains,target_domain,backbone,head,method,loss,imbalance_strategy,image_size,batch_size,accumulation_steps,effective_batch_size,learning_rate,weight_decay,epochs_planned,epochs_run,seed,deterministic,n_train,n_val,n_test,best_epoch,best_val_qwk,best_val_loss,best_checkpoint,test_qwk,test_f1_macro,test_accuracy,test_balanced_accuracy,test_mae_grade,test_within_1_grade,test_severe_error_rate,test_auroc_macro,test_ece,test_nll,test_brier,train_seconds,peak_vram_gb,params_total_m,params_trainable_m,predictions_path,history_path,config_json,notes,domain_balanced,irm_anneal_iters,trainable_blocks
lodo_ddr-eyepacs-idrid__aptos_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s42,2026-08-27T21:09:49+00:00,COMPLETE,lodo,"[""ddr"", ""idrid"", ""eyepacs""]",aptos,vit_large_mae_in1k,linear,erm,cross_entropy,none,224,16,1.0,16.0,0.0001,0.0001,20.0,2.0,42,False,33606.0,7201.0,3504.0,11.0,0.7574173545965665,0.6101138478273035,D:\Research Code\outputs\checkpoints\lodo_ddr-eyepacs-idrid__aptos_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s42\best_qwk.pt,0.8439735353971268,0.4956831681261918,0.728310502283105,0.537175773882468,0.3621575342465753,0.915810502283105,0.0841894977168949,0.7995907060233975,0.1240052582959742,1.2611026781768415,0.4446757500231033,764.8,2.13,303.31,50.39,D:\Research Code\outputs\predictions\lodo_ddr-eyepacs-idrid__aptos_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s42__target_test[aptos]_predictions.csv,D:\Research Code\outputs\logs\lodo_ddr-eyepacs-idrid__aptos_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s42_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0001, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""vit_large_mae_in1k"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": 4, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 16; temperature fitted on source validation only",False,500.0,
lodo_ddr-eyepacs-idrid__aptos_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s1,2026-08-27T21:11:18+00:00,COMPLETE,lodo,"[""ddr"", ""idrid"", ""eyepacs""]",aptos,vit_large_mae_in1k,linear,erm,cross_entropy,none,224,16,1.0,16.0,0.0001,0.0001,20.0,0.0,1,False,33606.0,7201.0,3504.0,13.0,0.7533495621361542,0.614217407030865,D:\Research Code\outputs\checkpoints\lodo_ddr-eyepacs-idrid__aptos_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s1\best_qwk.pt,0.8220321666469518,0.4738208120981145,0.699486301369863,0.4973690391674241,0.3935502283105023,0.9118150684931506,0.0881849315068493,0.7942323851095084,0.1527750694520396,1.3490062272361918,0.4870680364472827,0.0,,303.31,50.39,D:\Research Code\outputs\predictions\lodo_ddr-eyepacs-idrid__aptos_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s1__target_test[aptos]_predictions.csv,D:\Research Code\outputs\logs\lodo_ddr-eyepacs-idrid__aptos_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s1_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0001, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 1, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""vit_large_mae_in1k"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": 4, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 16; temperature fitted on source validation only",False,500.0,
lodo_ddr-eyepacs-idrid__aptos_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s2,2026-08-27T21:44:40+00:00,COMPLETE,lodo,"[""ddr"", ""idrid"", ""eyepacs""]",aptos,vit_large_mae_in1k,linear,erm,cross_entropy,none,224,16,1.0,16.0,0.0001,0.0001,20.0,5.0,2,False,33606.0,7201.0,3504.0,14.0,0.7437199418195175,0.6130641397840432,D:\Research Code\outputs\checkpoints\lodo_ddr-eyepacs-idrid__aptos_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s2\best_qwk.pt,0.8449281721315576,0.4898179909150076,0.7280251141552512,0.5121892440130846,0.3535958904109589,0.9226598173515982,0.0773401826484018,0.8020289931892813,0.1745033062756334,1.419674369257081,0.4662476014403824,1915.8,3.64,303.31,50.39,D:\Research Code\outputs\predictions\lodo_ddr-eyepacs-idrid__aptos_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s2__target_test[aptos]_predictions.csv,D:\Research Code\outputs\logs\lodo_ddr-eyepacs-idrid__aptos_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s2_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0001, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 2, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""vit_large_mae_in1k"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": 4, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 16; temperature fitted on source validation only",False,500.0,
lodo_ddr-eyepacs-idrid__aptos_retfound-cfp_erm-b16-tb4-lr0.0001_s42,2026-08-27T22:53:33+00:00,COMPLETE,lodo,"[""ddr"", ""idrid"", ""eyepacs""]",aptos,retfound_cfp,linear,erm,cross_entropy,none,224,16,1.0,16.0,0.0001,0.0001,20.0,11.0,42,False,33606.0,7201.0,3504.0,4.0,0.7580500409755351,0.593514051127295,D:\Research Code\outputs\checkpoints\lodo_ddr-eyepacs-idrid__aptos_retfound-cfp_erm-b16-tb4-lr0.0001_s42\best_qwk.pt,0.8287685236769553,0.4847764164904736,0.7151826484018264,0.53106518157151,0.3906963470319635,0.901541095890411,0.098458904109589,0.8287365646745635,0.0383221357210313,0.909038828017606,0.4212175424591654,3975.4,2.13,303.31,50.39,D:\Research Code\outputs\predictions\lodo_ddr-eyepacs-idrid__aptos_retfound-cfp_erm-b16-tb4-lr0.0001_s42__target_test[aptos]_predictions.csv,D:\Research Code\outputs\logs\lodo_ddr-eyepacs-idrid__aptos_retfound-cfp_erm-b16-tb4-lr0.0001_s42_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0001, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""retfound_cfp"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": 4, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 16; temperature fitted on source validation only",False,500.0,
lodo_ddr-eyepacs-idrid__aptos_retfound-cfp_erm-b16-tb4-lr0.0001_s1,2026-08-28T00:19:07+00:00,COMPLETE,lodo,"[""ddr"", ""idrid"", ""eyepacs""]",aptos,retfound_cfp,linear,erm,cross_entropy,none,224,16,1.0,16.0,0.0001,0.0001,20.0,14.0,1,False,33606.0,7201.0,3504.0,7.0,0.7596978224092639,0.599287830663849,D:\Research Code\outputs\checkpoints\lodo_ddr-eyepacs-idrid__aptos_retfound-cfp_erm-b16-tb4-lr0.0001_s1\best_qwk.pt,0.8161312203363186,0.484044948560091,0.713755707762557,0.5088689437242299,0.3929794520547945,0.8978310502283106,0.1021689497716895,0.8151567850953271,0.1339133251628511,1.1178758385947232,0.4560945992359108,5042.2,3.64,303.31,50.39,D:\Research Code\outputs\predictions\lodo_ddr-eyepacs-idrid__aptos_retfound-cfp_erm-b16-tb4-lr0.0001_s1__target_test[aptos]_predictions.csv,D:\Research Code\outputs\logs\lodo_ddr-eyepacs-idrid__aptos_retfound-cfp_erm-b16-tb4-lr0.0001_s1_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0001, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 1, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""retfound_cfp"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": 4, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 16; temperature fitted on source validation only",False,500.0,
lodo_ddr-eyepacs-idrid__aptos_retfound-cfp_erm-b16-tb4-lr0.0001_s2,2026-08-28T01:38:28+00:00,COMPLETE,lodo,"[""ddr"", ""idrid"", ""eyepacs""]",aptos,retfound_cfp,linear,erm,cross_entropy,none,224,16,1.0,16.0,0.0001,0.0001,20.0,13.0,2,False,33606.0,7201.0,3504.0,6.0,0.7656782835845981,0.599454096148819,D:\Research Code\outputs\checkpoints\lodo_ddr-eyepacs-idrid__aptos_retfound-cfp_erm-b16-tb4-lr0.0001_s2\best_qwk.pt,0.8193378614288973,0.4887627871620933,0.7240296803652968,0.5098467169880708,0.3735730593607306,0.9092465753424658,0.0907534246575342,0.8219217575128559,0.1188589246628899,1.043595639936782,0.4400895150257264,4667.2,2.13,303.31,50.39,D:\Research Code\outputs\predictions\lodo_ddr-eyepacs-idrid__aptos_retfound-cfp_erm-b16-tb4-lr0.0001_s2__target_test[aptos]_predictions.csv,D:\Research Code\outputs\logs\lodo_ddr-eyepacs-idrid__aptos_retfound-cfp_erm-b16-tb4-lr0.0001_s2_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0001, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 2, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""retfound_cfp"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": 4, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 16; temperature fitted on source validation only",False,500.0,
lodo_aptos-eyepacs-idrid__ddr_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s3,2026-08-28T03:13:56+00:00,COMPLETE,lodo,"[""aptos"", ""idrid"", ""eyepacs""]",ddr,vit_large_mae_in1k,linear,erm,cross_entropy,none,224,16,1.0,16.0,0.0001,0.0001,20.0,19.0,3,False,27718.0,5677.0,12424.0,12.0,0.698458519388437,0.6361770694944221,D:\Research Code\outputs\checkpoints\lodo_aptos-eyepacs-idrid__ddr_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s3\best_qwk.pt,0.697868161918415,0.4939218406672762,0.7070186735350934,0.5161562658232965,0.5156954282034771,0.7981326464906632,0.2018673535093367,0.8223157005480392,0.1427609580308103,1.09191974877906,0.4739192754614723,5566.0,2.13,303.31,50.39,D:\Research Code\outputs\predictions\lodo_aptos-eyepacs-idrid__ddr_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s3__target_test[ddr]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-eyepacs-idrid__ddr_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s3_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0001, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 3, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""vit_large_mae_in1k"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": 4, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 16; temperature fitted on source validation only",False,500.0,
lodo_aptos-eyepacs-idrid__ddr_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s3,2026-08-28T07:23:40+00:00,COMPLETE,lodo,"[""aptos"", ""idrid"", ""eyepacs""]",ddr,vit_large_mae_in1k,linear,erm,cross_entropy,none,224,16,1.0,16.0,0.0001,0.0001,20.0,1.0,3,False,27718.0,5677.0,12424.0,12.0,0.698458519388437,0.6361770694944221,D:\Research Code\outputs\checkpoints\lodo_aptos-eyepacs-idrid__ddr_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s3\best_qwk.pt,0.697868161918415,0.4939218406672762,0.7070186735350934,0.5161562658232965,0.5156954282034771,0.7981326464906632,0.2018673535093367,0.8223157005480392,0.1427609580308103,1.09191974877906,0.4739192754614723,309.2,2.13,303.31,50.39,D:\Research Code\outputs\predictions\lodo_aptos-eyepacs-idrid__ddr_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s3__target_test[ddr]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-eyepacs-idrid__ddr_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s3_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0001, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 3, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""vit_large_mae_in1k"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": 4, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 16; temperature fitted on source validation only",False,500.0,
lodo_aptos-eyepacs-idrid__ddr_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s4,2026-08-28T07:35:54+00:00,COMPLETE,lodo,"[""aptos"", ""idrid"", ""eyepacs""]",ddr,vit_large_mae_in1k,linear,erm,cross_entropy,none,224,16,1.0,16.0,0.0001,0.0001,20.0,2.0,4,False,27718.0,5677.0,12424.0,12.0,0.7081015443662751,0.6328128883116682,D:\Research Code\outputs\checkpoints\lodo_aptos-eyepacs-idrid__ddr_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s4\best_qwk.pt,0.7219359159768866,0.4656356296941474,0.6775595621377978,0.5410754057021889,0.5259980682549903,0.8144719896973599,0.18552801030264,0.8220697394100995,0.1751675835768023,1.2600763882343509,0.5196713365115295,611.1,3.64,303.31,50.39,D:\Research Code\outputs\predictions\lodo_aptos-eyepacs-idrid__ddr_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s4__target_test[ddr]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-eyepacs-idrid__ddr_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s4_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0001, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 4, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""vit_large_mae_in1k"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": 4, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 16; temperature fitted on source validation only",False,500.0,
lodo_aptos-eyepacs-idrid__ddr_retfound-cfp_erm-b16-tb4-lr0.0001_s3,2026-08-28T08:47:55+00:00,COMPLETE,lodo,"[""aptos"", ""idrid"", ""eyepacs""]",ddr,retfound_cfp,linear,erm,cross_entropy,none,224,16,1.0,16.0,0.0001,0.0001,20.0,14.0,3,False,27718.0,5677.0,12424.0,7.0,0.7030994890090285,0.6195025665659301,D:\Research Code\outputs\checkpoints\lodo_aptos-eyepacs-idrid__ddr_retfound-cfp_erm-b16-tb4-lr0.0001_s3\best_qwk.pt,0.7026648275379701,0.4614732092086058,0.6901159047005795,0.5245894541914632,0.5367031551835157,0.7924983902124919,0.207501609787508,0.8429918450867284,0.1849214022706879,1.1500012763866625,0.5011144675840972,4148.2,2.13,303.31,50.39,D:\Research Code\outputs\predictions\lodo_aptos-eyepacs-idrid__ddr_retfound-cfp_erm-b16-tb4-lr0.0001_s3__target_test[ddr]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-eyepacs-idrid__ddr_retfound-cfp_erm-b16-tb4-lr0.0001_s3_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0001, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 3, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""retfound_cfp"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": 4, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 16; temperature fitted on source validation only",False,500.0,
lodo_aptos-eyepacs-idrid__ddr_retfound-cfp_erm-b16-tb4-lr0.0001_s4,2026-08-28T09:59:14+00:00,COMPLETE,lodo,"[""aptos"", ""idrid"", ""eyepacs""]",ddr,retfound_cfp,linear,erm,cross_entropy,none,224,16,1.0,16.0,0.0001,0.0001,20.0,14.0,4,False,27718.0,5677.0,12424.0,7.0,0.7090243627551756,0.6048800099693553,D:\Research Code\outputs\checkpoints\lodo_aptos-eyepacs-idrid__ddr_retfound-cfp_erm-b16-tb4-lr0.0001_s4\best_qwk.pt,0.7020726571095735,0.4738355780947861,0.6877012234385061,0.5309791481658814,0.529539600772698,0.8008692852543464,0.1991307147456535,0.8339460225955403,0.1755711332141048,1.191290846024737,0.5066168746909897,4148.8,3.64,303.31,50.39,D:\Research Code\outputs\predictions\lodo_aptos-eyepacs-idrid__ddr_retfound-cfp_erm-b16-tb4-lr0.0001_s4__target_test[ddr]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-eyepacs-idrid__ddr_retfound-cfp_erm-b16-tb4-lr0.0001_s4_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0001, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 4, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""retfound_cfp"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": 4, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 16; temperature fitted on source validation only",False,500.0,
lodo_aptos-ddr-eyepacs__idrid_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s42,2026-08-28T12:10:16+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""eyepacs""]",idrid,vit_large_mae_in1k,linear,erm,cross_entropy,none,224,16,1.0,16.0,0.0001,0.0001,20.0,20.0,42,False,36080.0,7472.0,507.0,14.0,0.7600162576824299,0.6105980661954946,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-eyepacs__idrid_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s42\best_qwk.pt,0.7073819806102581,0.4298745353915578,0.5187376725838264,0.4548713589175218,0.6469428007889546,0.8461538461538461,0.1538461538461538,0.8341784013728816,0.2860762679130132,1.5573707381899906,0.7194238555311614,7660.4,2.13,303.31,50.39,D:\Research Code\outputs\predictions\lodo_aptos-ddr-eyepacs__idrid_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s42__target_test[idrid]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-eyepacs__idrid_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s42_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0001, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 42, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""vit_large_mae_in1k"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": 4, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 16; temperature fitted on source validation only",False,500.0,
lodo_aptos-ddr-eyepacs__idrid_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s1,2026-08-28T14:00:09+00:00,COMPLETE,lodo,"[""ddr"", ""aptos"", ""eyepacs""]",idrid,vit_large_mae_in1k,linear,erm,cross_entropy,none,224,16,1.0,16.0,0.0001,0.0001,20.0,17.0,1,False,36080.0,7472.0,507.0,10.0,0.7622009882584532,0.6144275209463622,D:\Research Code\outputs\checkpoints\lodo_aptos-ddr-eyepacs__idrid_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s1\best_qwk.pt,0.7339827181959483,0.501431227368117,0.5641025641025641,0.5112893617096331,0.5877712031558185,0.8658777120315582,0.1341222879684418,0.8570641294249622,0.1469245722307961,1.1543829453928498,0.5977581318432731,6529.0,3.64,303.31,50.39,D:\Research Code\outputs\predictions\lodo_aptos-ddr-eyepacs__idrid_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s1__target_test[idrid]_predictions.csv,D:\Research Code\outputs\logs\lodo_aptos-ddr-eyepacs__idrid_vit-large-mae-in1k_erm-b16-tb4-lr0.0001_s1_history.csv,"{""epochs"": 20, ""batch_size"": 16, ""accumulation_steps"": 1, ""learning_rate"": 0.0001, ""head_learning_rate"": null, ""weight_decay"": 0.0001, ""warmup_epochs"": 1, ""scheduler"": ""cosine"", ""min_learning_rate"": 1e-06, ""amp"": true, ""grad_clip_norm"": 1.0, ""early_stopping_patience"": 6, ""monitor"": ""qwk"", ""monitor_mode"": ""max"", ""log_every_n_steps"": 50, ""num_classes"": 5, ""seed"": 1, ""show_progress"": true, ""effective_batch_size"": 16, ""method"": ""erm"", ""imbalance_strategy"": ""none"", ""ordinal"": false, ""domain_generalization"": ""none"", ""backbone"": ""vit_large_mae_in1k"", ""pretrained"": true, ""head"": ""linear"", ""dropout"": 0.2, ""image_size"": 224, ""trainable_blocks"": 4, ""mixstyle"": false, ""strategy"": ""none"", ""label_smoothing"": 0.0, ""loss"": ""cross_entropy"", ""prediction_rule"": ""argmax_softmax""}","Full leave-one-domain-out, batch 16; temperature fitted on source validation only",False,500.0,
